1000,317.713763498,28.1631769274
92,12.6700030145,88.9959128121
576,159.807965125,20.231924585
998,267.593860184,78.6048802048
680,204.223021582,23.4976689767
876,264.128702875,62.1993289334
696,216.496706007,11.9386448065
583,169.73833445,41.2167197177
437,134.636851579,72.6620811816
325,92.195708408,92.0064511825
259,75.8898135293,1.47402899822
528,144.290880069,97.5776000087
57,1.53604510825,86.4003934759
323,82.0297978976,52.4381826456
980,294.546765853,91.7069967531
402,108.391137298,42.785471317
821,251.358390808,77.805038887
565,151.288828675,84.333489299
677,225.229947876,17.906214924
632,185.361665433,2.55464700774
466,118.92953706,89.4230547954
410,124.296647163,22.8465563809
418,120.865972545,47.1608031956
575,170.781937881,77.8011897173
828,230.364728968,91.8830250185
747,231.8442793,16.6397249314
346,84.1671772195,91.0163896267
39,11.069764054,7.06736455865
594,161.045103547,39.6348016998
495,143.003978474,64.8985227761
535,152.94561722,51.2456275882
692,187.762285885,72.4337045227
691,213.760861219,28.8109704991
955,312.240062558,10.3297055858
948,300.603134651,55.4915949877
464,129.739005868,71.5081778412
212,63.6532185581,36.6771056413
901,268.10055276,40.975934437
526,154.026895692,65.200273536
357,97.557485173,81.8298485117
736,227.614323769,26.3719641164
405,119.515262912,34.2806743384
249,68.1928652755,82.6025758279
524,135.129959423,76.2629402614
978,264.593909938,73.3800243275
782,246.141402857,26.9825466558
233,65.8563621974,15.0373314626
908,256.207667632,29.7136540708
692,210.547945989,83.8432328796
841,268.844798498,3.71902932659
954,295.292592286,45.6342501065
494,164.832399363,13.8712538494
774,244.041954168,55.9895897499
242,68.0327000966,67.5852585913
425,130.70777184,68.4083783145
693,208.425206513,16.5487340943
928,261.965978189,90.960762883
337,105.741405289,19.9885340555
458,136.602698807,47.3845132445
170,33.979505441,91.9688879379
983,322.136772126,28.507617879
801,248.055694187,48.4291235163
495,147.160370031,25.3462154458
572,188.2107439,18.5251300517
926,268.513233752,22.5986296097
210,51.3199033124,74.3568408118
551,159.854549866,85.2350278322
875,270.462609139,75.504161418
102,22.4327626244,40.1992303823
602,187.949016419,36.4921776668
862,253.88578309,31.3429137342
638,187.981490098,18.9804183587
377,110.295273833,32.7355159336
932,267.330579648,2.66269248753
121,32.2070689775,43.2127020388
436,123.702344986,84.136888189
346,92.9314190607,90.0209634983
819,263.280273015,38.151270502
110,27.590026636,30.4462904066
211,51.4418349382,94.4121380378
653,197.06832534,47.2739472635
806,236.862231962,72.8045363473
42,-3.87013783387,90.1426064836
213,53.2750316634,86.5348919104
506,140.585862835,71.4516264988
445,134.19602134,82.8849846835
944,249.858650069,95.0191594781
878,260.65276794,25.6515823537
207,63.4179043672,16.7519226924
683,209.986819506,83.467597909
93,13.8642267668,84.5856191385
874,251.652683033,92.0290623589
935,288.258444892,6.2488719775
247,81.319527486,4.80741861991
129,24.9104403482,77.4128050142
732,243.176289717,35.2990979966
284,70.1617953194,94.0470345962
512,150.266457484,87.904180992
548,150.844445713,30.0036226979
264,75.9711501189,10.8770388734
483,152.332807477,27.6396419589
500,148.008376612,8.15422532591
737,212.251259284,40.1933415802
804,255.218018097,57.87442418
150,46.7689986847,14.2774145079
542,151.579054066,63.192514851
949,312.155972452,3.80461779137
34,-0.584369786415,59.6776124911
518,130.413374556,97.3595862469
825,247.041619476,53.9023315049
866,238.131248006,68.1478214232
276,71.4859137793,55.2474766946
815,248.058001791,20.9971713478
30,-4.68511920324,74.7346556731
950,276.84512483,94.7120581714
66,10.1281372547,60.7830049081
265,65.3807581337,99.732980768
492,140.912224398,91.2659263153
314,84.83879287,45.9127553138
367,99.5601192235,72.7068226184
810,239.018913711,1.7143268966
162,33.0219521598,75.3176203072
119,20.2698014437,82.2689637621
380,107.569939402,57.7259260247
1,-18.5416041143,99.7232061938
379,118.435907833,3.50560481206
456,145.804274315,42.9013426441
679,189.149967454,24.1329803813
703,228.603672408,25.2934957194
540,143.147898845,52.1924980979
280,87.1058099748,22.699033446
840,237.347625822,2.44875665055
199,64.2102940749,3.20837332731
775,219.606593874,21.1537355933
620,185.400567473,5.87831033071
346,102.937373452,59.6234064789
832,230.972170327,31.6045993392
855,251.8781742,20.0055019044
186,41.3544309138,78.4273715762
312,85.8791394543,30.4480567287
217,52.6095155802,98.2841468285
61,17.8005291741,6.79394967145
773,236.126166192,19.6462862435
259,71.2030059226,59.0851817859
720,206.338270287,13.6728377908
834,251.655751177,14.8843057343
508,156.160648748,18.560309845
681,194.302904066,90.5810070194
743,226.360600661,10.9081546787
999,304.622983606,43.1478166227
31,-3.31935777684,68.1954742044
652,185.915052908,59.149823647
621,195.238159764,79.9170269608
823,261.439174248,83.7667876496
598,173.405499436,48.5188495858
52,12.1590513586,14.6551235327
715,225.623740509,45.2528589348
856,258.147387232,63.5428071922
429,117.313678254,49.094654024
694,224.359561459,48.5276476565
229,64.8094334179,13.4772950022
833,241.837578568,84.8699521871
290,93.2950815875,13.1028271195
248,65.2538362099,43.8792627388
446,147.521938453,13.9499909226
178,44.5319147898,66.613940833
147,26.4818895902,96.5210745145
541,177.553945498,40.7688705499
225,64.8423416865,7.65313174374
589,169.019593627,8.44093467752
620,170.480324943,80.2433384159
748,238.44418431,87.3813772843
701,199.81701596,75.1300194549
895,290.959958993,63.4116746779
470,147.329076699,21.6607004193
81,12.2557649952,72.0072189263
256,83.2065273853,20.2695144396
218,51.8653557853,74.7301756832
771,226.667893422,54.3346416432
746,217.150420356,55.1236479704
532,164.786742202,34.3283494208
995,305.929023093,28.8408213911
886,246.879703966,72.3903613373
273,69.1129414454,90.47567305
356,96.9811125806,75.9534234473
359,106.647356313,19.8227405541
250,67.4317786854,51.5256845421
184,54.9549823116,37.3939250667
71,9.83897676864,61.1343476541
335,83.2228935801,89.9302099984
708,199.646249988,38.9353302977
103,22.695997846,44.9311692225
943,305.936192951,2.61213989886
891,234.52890605,95.7270867426
801,237.671715902,72.5991393858
333,82.3734258218,71.9190256513
598,154.157597831,91.3381991164
768,232.032141631,44.0419442003
194,47.3774229413,62.8740216369
247,77.531975072,35.6174805905
48,2.04907532756,68.3809774089
970,290.93282855,93.3937579714
91,24.1276674483,19.2450143731
925,267.737025074,80.2117082174
591,168.768899219,95.1348201004
885,236.517155805,84.0040542871
781,238.235308354,54.991103241
472,145.004209191,44.9359570371
497,125.884433127,93.732809438
642,185.1258857,58.3959650833
846,239.303091906,64.5347828152
574,154.647441543,97.0475591496
631,191.285414058,42.0044201222
827,244.834709805,73.5615685116
139,24.3514662689,96.9593711544
891,239.260616197,84.4127234138
810,232.352984374,52.2599869479
733,215.507295789,66.097325311
220,53.1244001217,66.8341509562
406,111.34782868,95.7509173064
1000,273.707912698,68.4893816789
690,215.124169749,64.7486634751
377,95.9294105813,80.0452445837
612,200.972930686,10.4698310109
851,238.267779479,55.0044300707
916,298.812406813,46.0678007198
6,-4.95610257525,34.3867228906
175,39.2740102887,64.0567025401
490,146.444894698,22.240933405
435,125.817872859,6.71661651117
324,103.098480758,34.6694152286
408,122.194442901,5.84284157627
325,84.1211228298,71.1286741125
827,225.820614306,52.8854944636
872,271.38070073,16.5568264534
864,239.471590039,90.494192829
350,114.646573576,20.3429998724
818,269.060788299,45.8434892123
352,104.534011622,49.2088952585
425,114.105936822,43.3351527234
640,205.879722593,67.9091197517
591,192.070775142,46.8288643791
994,314.353832845,85.3158298185
99,13.4556976724,96.8084943658
826,241.06538859,38.9148445002
690,202.468950796,69.0726950917
293,85.5959615939,57.1093008881
978,265.682271524,59.7084467564
407,110.280494518,81.8511918399
823,254.192733469,51.7938661257
938,254.337094478,62.6000320802
42,-5.73134296674,97.8054801559
720,195.015748817,93.1899786018
459,118.32733485,83.0190010617
764,230.035478327,41.1647928444
507,143.610031694,58.6926872017
297,90.4998973431,8.50405055831
502,155.443511281,40.8672709188
975,269.021059097,66.5858527468
391,114.097034553,73.7080316347
366,117.671566321,2.19102928893
990,327.604131244,46.0042056499
203,56.1822687899,56.510762505
43,13.8026167396,2.80633443445
245,79.0533547345,17.8194718548
761,208.127258503,52.152920417
552,156.036431387,80.3906360642
760,213.935507634,26.9038682907
396,129.165534698,15.007962622
976,316.830421203,38.1755059546
390,108.926519975,59.6241738281
865,254.673641293,92.6152682012
141,35.8572434642,50.4800811327
236,66.1444608605,33.6912246623
556,170.400828724,41.8483908328
107,31.3903075657,17.4369118981
740,200.753320235,78.1226254637
747,203.167634364,92.4833680328
248,79.0631563254,12.8363406652
484,133.669571725,91.4916050326
613,187.088683705,30.8424592329
185,47.9902822046,38.7332289709
153,36.5380360452,45.6677835277
359,97.5186099502,37.4810354511
715,201.724348412,52.5752146477
323,101.139387985,45.4321818747
95,16.6077451435,69.9321957267
298,81.7353215006,25.9368584746
829,255.139806874,2.16394568498
335,88.7795803318,45.1414006764
80,12.0017235162,63.3490533069
261,72.8681991793,49.5792688735
990,310.790771494,72.4240427823
836,257.623997043,70.4236318196
500,142.631617938,77.1328871755
309,86.6504464521,1.77000386643
49,-2.15029133975,92.7125245274
574,179.898704338,80.5184865646
552,171.965506327,84.5371185044
390,113.27626668,46.5474686901
989,305.700132293,67.034115856
862,276.620037853,43.0659183177
36,6.83722384269,24.7497861432
924,279.176242286,89.4404677845
870,240.481964813,91.4216723723
468,115.313609481,98.8822544846
396,108.844495786,84.7131839775
478,143.485644274,80.0781057122
395,129.128615644,11.6810673914
842,234.611831317,60.6509084314
396,117.948972856,7.27791118928
510,154.012928223,62.7494555025
467,125.101120702,77.9083703375
129,29.503501516,68.8036843548
359,117.785982177,3.01068993743
85,18.1587082355,49.5482055507
973,312.551938608,55.7469178794
201,48.0523370584,94.4620179366
869,254.061126093,89.0708840256
647,171.557951018,66.8037495199
682,198.139191187,83.2278992075
509,143.663572864,7.59790497388
16,2.99955970756,11.9579905391
193,43.8261125916,92.380813199
457,124.581830184,34.2941452339
66,6.76816572306,73.3989175582
907,287.368025601,48.6508682711
103,23.5794522758,56.8401633052
912,266.003698049,62.8650962927
124,39.2093966128,5.98231963267
151,41.4511166272,14.0479615358
355,111.05095501,4.58453080795
484,143.704611652,96.2318474046
550,143.515473426,98.1735585376
19,-4.91740981307,59.933614427
613,169.093473793,42.0220644754
96,18.014724255,64.9435256439
967,264.17828262,80.4586510978
774,214.40194785,96.4615434156
985,310.847855624,60.5417427446
654,181.921729768,83.2017333745
602,155.873554158,93.8651265431
792,251.176505272,46.4816780905
704,209.481517045,25.7973531603
749,214.881682354,77.7517809891
338,107.656755076,35.1388770809
339,98.4634047837,50.3745742442
861,269.994162691,94.8672595815
656,192.220004089,6.73119988541
706,203.7631726,37.3373280562
59,3.93328083182,75.7354566979
828,236.555878781,3.92861981105
209,55.3420070816,63.0739173653
744,211.800799417,14.8060430856
636,199.066431005,34.9083189052
651,177.104635588,89.8538503931
438,122.826972627,84.25236907
886,293.996282628,8.71980987734
909,291.394115731,24.5653856339
39,0.538688739121,62.3645762083
870,289.49447674,36.5494411983
861,237.333034964,83.8066413577
873,237.937313926,64.2239665658
953,296.059967413,19.5314860874
111,22.3332314618,66.1820533111
401,123.237326611,49.6217936014
954,293.20978094,67.5939271521
693,208.973640937,87.6766529853
437,120.623615678,83.7880925191
319,86.1771936648,82.4954847649
856,233.748791497,75.486903388
300,70.2317140706,85.1451186686
652,175.967951673,82.0184220521
302,78.4703201325,91.6000159254
270,71.7523020402,48.1512582629
916,272.912920909,95.3156369439
238,57.8570892713,98.1510609154
335,108.028269775,29.8480949238
703,232.925685844,4.37943124744
960,296.438444245,40.6903118145
948,276.714751074,92.8145282143
320,97.8052938248,58.5188707193
573,161.022175171,55.1588714538
690,217.903994832,23.1046184482
385,110.330031313,57.0342292993
222,60.2212639809,21.6065339473
227,52.4441934958,73.2670391894
827,241.755745,81.3836001544
861,243.995690113,35.0514834258
855,238.520078862,41.7019852553
429,135.485620312,30.7902686986
132,37.9730831286,17.2979261966
629,182.622491621,71.5464807165
462,136.849067574,91.5482962998
714,206.104652102,92.0850084808
447,146.601271964,31.6947944756
42,-0.182251279702,71.0036088543
584,157.117157258,66.1001899
195,52.268891878,59.4815661356
461,147.445754016,38.1239594334
889,261.339283444,48.6939837673
399,114.086214181,26.7758137499
270,70.2501723061,64.6982622816
988,293.515045822,59.2682489844
283,83.159744957,21.2140584998
454,141.887129396,6.78297311726
899,255.344922025,82.4420984071
990,292.994898282,78.1848371509
856,237.606267546,35.0259788726
352,89.7365161329,73.9780884446
218,45.8351818512,93.853201962
833,224.594141139,75.6327586232
536,157.983629155,14.9502154039
452,123.217231491,35.5783647262
251,66.3185055268,94.1879391474
657,185.430044774,60.5553436254
268,70.4653904463,93.4588091524
222,55.3168649386,42.7824517753
584,165.308883956,54.28262606
562,158.635237546,13.1683636049
249,71.5764814759,46.8910234939
96,27.8185794317,5.55031358732
734,219.342623841,3.94329527594
20,-9.65048403019,89.6176953139
857,253.379907572,30.1258546079
592,178.906842759,76.8401025207
263,69.5410886983,32.2355399743
496,153.763843261,57.6171066044
275,74.6951163005,56.366104107
402,112.875215484,89.2620909287
917,263.203972693,40.7159324972
640,172.164861857,87.3044687955
303,75.8302281068,85.5799332231
440,120.517887652,22.2246016952
519,147.802179612,48.6385364378
687,187.686196492,54.828401823
81,16.9947657141,51.4892369049
864,242.518869804,62.5478064339
222,57.3887148572,76.7595478141
464,152.845672808,2.28954322355
841,257.110426573,49.0347005934
269,90.9808806378,4.73150958437
629,172.864147542,66.8631610469
486,141.199167143,85.3113607915
934,284.479349907,90.2683536743
893,264.980520458,94.9456226392
449,143.636708463,34.2344157495
113,30.052954526,37.9999822136
943,267.183939243,6.71944640126
316,104.635137697,1.95609486371
516,143.880213827,29.9223387996
156,41.9923108319,26.5428426632
122,34.3266150799,4.05140156161
333,89.5613581831,98.393323637
858,280.989443289,30.2100993445
913,298.332851478,38.6807014242
505,157.480601019,44.2584510988
928,261.772217872,79.7063071305
292,69.1915237607,82.0624415227
615,194.935171715,61.2224478144
19,-7.25404883342,72.859402844
494,152.752798491,54.6844874054
984,308.130304675,83.8569013836
703,197.249889492,91.4144649248
308,90.6830336102,59.4014342858
804,261.30554554,19.5890168257
626,187.158273422,36.9976826547
338,107.487131212,35.93951871
981,284.466007389,2.29668159622
109,17.2170918396,88.4651630482
535,148.354756856,39.4937651136
406,117.426537142,54.420764687
668,209.296297922,94.6067578027
106,17.5681136758,89.2138874392
971,283.476324603,30.5069264319
50,10.1143719726,26.5981035775
135,26.2322315361,74.2451482505
542,151.771126334,7.18125028279
617,192.327011899,28.6187185373
298,88.9090528512,51.3661007632
527,135.031870794,83.4811279194
295,87.4642917189,1.89504124501
351,98.8982697338,91.0908523906
691,201.166337145,82.9894040937
290,87.5064683844,23.0061414421
882,296.903234446,6.3569368448
89,19.8543830035,31.2233191901
501,151.760942237,72.0887565973
433,137.271100529,6.7471208807
814,239.732928135,82.6284085553
663,192.824652587,61.2185916351
981,297.974214928,61.1134969293
644,205.647182003,45.1609987522
803,259.519527968,13.8163120855
593,180.565627383,43.7353281523
437,136.045616044,37.6962831238
794,270.383513287,4.55302892346
773,245.892841755,63.1248643345
528,163.471547862,21.2201415235
935,292.121033797,43.2107718651
690,206.090673542,91.2675288291
990,329.686263187,25.818398441
101,27.5302122975,20.5955673211
736,207.962413415,59.0734568381
597,171.360777156,78.6453026203
862,277.413451327,19.9310639266
321,85.0835473296,53.0660504371
307,89.5262086009,16.2697339414
108,29.3830896488,18.5858834112
468,128.156505216,87.9120971771
561,168.988188434,75.0045770648
139,29.6276205537,74.239360078
849,281.476591926,17.4189112507
96,22.0563060549,50.099873737
276,88.9585690114,7.04939167699
697,234.094956923,26.5620924764
13,-10.0734270743,77.5087971282
70,6.02932485495,82.1975834664
119,28.2994672011,43.5608068611
875,282.823653357,24.0002796509
489,152.394695722,18.1378245723
182,42.745516802,62.6139368971
180,41.2910448098,64.2160802071
189,51.6518781901,18.8572008138
906,278.039290559,66.0341365637
902,278.955840418,32.9910785054
970,279.36623027,5.87456310538
985,320.691474017,69.2478694213
848,247.17487385,25.959118287
570,179.569999427,47.4673321643
869,271.278669343,3.89592485741
941,269.37278212,88.2749911427
582,169.64983188,6.08581463479
212,48.0780898474,92.1402035073
73,6.71481450398,84.0132438836
140,39.0272240871,18.5086992249
878,251.209525614,7.78197694919
8,-11.1160635869,68.9011740257
498,130.696610969,75.1525420325
775,216.013619495,74.0512993808
253,77.9417373588,34.6746850595
962,299.444955836,29.7101276391
709,216.166412328,4.22732303644
321,80.9588096581,93.7155877526
672,202.336651236,70.6617904265
447,148.047526986,21.6022482449
232,66.5923518979,31.4769508208
927,264.442153089,71.1090988989
973,307.202892738,66.358565758
161,46.9410471939,38.7791755777
493,139.682333359,76.2758179195
365,99.1802149987,60.7271172094
719,208.117436175,49.0546598053
397,117.557985035,71.9979409754
266,83.325981965,4.98741898644
283,88.7475622977,26.7311730722
630,189.423214128,11.7661916532
299,92.4246737592,5.88506956929
25,2.54925951183,27.4975814303
425,119.285096873,42.511959345
164,32.020910498,84.4431920615
745,231.080464034,16.0818336709
304,83.7448001939,58.2371418063
759,252.841005279,8.96486998014
223,60.6606264035,57.6444836898
276,73.9522734454,54.8388794751
639,200.970647508,49.1881187357
81,18.0337892751,46.8053200239
520,138.943164644,52.2179439072
870,283.865569004,3.78364141979
120,25.1286679941,73.4941477935
168,42.6272696651,45.4855219169
314,81.0510039345,77.3980800999
141,42.2635453312,23.4725626136
6,-8.76438899347,61.2771067576
501,165.428540941,4.23149060104
302,92.1863614615,47.2277064792
1000,320.60920612,77.2358301783
83,11.3991048663,77.2434607623
590,191.953168731,19.6402220282
929,281.071234232,51.1155405376
6,-7.42853424471,49.3777082213
258,73.3878388273,11.8982642786
962,293.298769165,58.5969727104
490,128.329083732,57.4932275403
660,195.410727504,53.8756892431
376,112.943251914,65.2422189482
152,34.5264162477,59.2981087554
270,71.130537741,47.0751323648
917,292.070723492,16.8795472871
219,61.8262890981,9.81057834399
257,76.0158576331,8.30148577011
153,41.7699713341,47.3678126792
739,219.894636362,86.4557520762
63,19.3458437403,10.0682476096
409,119.070451523,51.1869783326
465,135.740961628,67.8338247655
408,112.155452379,83.2425890069
945,271.649015618,80.8313843808
649,192.283307076,80.1807764754
329,85.277054825,84.6702470671
827,275.209491222,42.8530402628
478,156.034473263,34.8136777783
870,255.316812443,55.3558414171
543,173.642158291,5.11069574006
305,87.0871869938,80.8074100486
314,76.8650084854,81.8261773648
305,87.1455378374,82.8856732806
46,-3.04098168629,93.674772032
76,16.6682557628,41.410570852
912,253.851043423,29.0358650186
708,224.857048737,69.1993564431
353,98.4317380536,35.0517724104
418,116.341682446,50.3500220394
435,122.221856892,20.0569958965
308,85.1512264417,49.0629740379
595,167.404162368,96.9181995071
804,264.331936646,46.3309883422
874,269.653467817,89.0973770811
962,286.005761102,36.6139253172
177,43.3546603492,79.9598706758
664,204.020995556,99.3914006563
15,1.32986475589,17.9615452862
830,268.12863314,10.5675600692
661,214.560943115,58.9818197338
174,38.8213022078,91.3019057003
274,73.2193687638,42.3994197327
322,86.4017904762,47.0770411575
616,202.961059823,15.2250556484
461,124.84617679,97.9325510473
844,236.812925955,97.5518491148
429,123.837978668,79.5035148984
626,201.105099667,40.1371683443
472,139.291078136,46.0487579196
47,10.2057222029,26.9261512275
270,76.2080929201,77.8655495835
577,186.422415859,10.7698202739
59,3.91139391503,78.2803043792
678,204.495150535,46.7833013396
636,182.242769926,40.0487174571
811,264.490215677,16.8631974425
245,74.2316140513,13.464094048
97,26.944472365,21.520932261
446,133.539152402,4.56073911433
369,97.9576389566,50.4066738825
642,210.69962475,2.53398678036
382,102.199648213,49.5733054374
713,200.184366627,35.5577139645
658,173.447886975,95.5822527649
511,150.15415252,69.7622436455
219,50.431748688,69.2373314724
391,122.04551026,52.045673238
312,92.4819925233,8.53155076722
503,128.891742744,98.0507357872
123,38.6049759514,16.6424284964
949,317.268835056,37.1659635478
363,104.038063338,58.1653467492
820,220.323964032,72.9992709532
330,90.472607948,20.136413076
63,13.588613097,38.6192850172
300,77.0155821749,76.9385076321
974,266.783218246,60.5345875213
124,20.7596609493,86.6455866113
19,-11.6776267511,93.5539884165
864,259.87768241,52.9284432286
87,20.8446632773,35.1092116874
75,14.9009708551,50.2859675612
727,203.066799574,19.9707599189
465,138.149266129,16.7606856696
435,134.800162601,28.5798866702
887,263.754681885,58.9960605642
482,128.994388948,47.3494271224
96,24.0482935883,39.2131694497
826,262.630069549,29.4484388684
791,270.386255374,5.24644566605
590,160.39557157,43.3678126807
783,220.575816218,8.69211016929
856,266.318414754,3.00035633068
674,208.527888587,69.3415265705
984,314.416996689,36.8022594582
69,14.2887249101,42.9762854987
339,92.4314432877,96.5276684852
109,29.3482672801,29.8002855808
970,278.340983387,87.1020182969
19,1.55190394439,23.9998258184
317,83.4050458892,98.8678500728
747,231.641933135,40.0233347446
42,0.74610377864,66.157123817
791,256.917020148,55.0129448519
500,140.8306311,39.7291478601
894,287.051768239,72.8772890028
367,103.769925342,92.8675472498
453,138.757577242,81.4389180398
449,142.896169646,1.82739803585
